apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,label,risk_score,reasons,pred
A000806,U7884,2026-04-03T14:00:00+09:00,211.203.193.85,KR,FP_61698,-0.005,24.3,0.97,0,False,0,0,,0
A000050,U2092,2026-04-20T17:00:00+09:00,211.13.201.13,KR,FP_11004,0.033,15.8,0.94,5.4,False,0,0,,0
A000064,U4637,2026-04-04T12:00:00+09:00,211.151.116.184,KR,FP_23520,0.025,34.9,1.04,6.1,False,0,0,,0
A000566,U1750,2026-04-21T14:00:00+09:00,211.249.43.224,KR,FP_96381,0.055,22.5,1.66,7.7,False,0,0,,0
A000361,U0890,2026-04-27T12:00:00+09:00,211.232.169.242,KR,FP_93934,0.006,6.8,1.25,10.5,False,0,0,,0
A000341,U8701,2026-04-07T09:00:00+09:00,211.2.127.115,KR,FP_90902,0.081,14.0,1.19,8.6,False,0,0,,0
A000092,U4848,2026-04-23T13:00:00+09:00,211.11.202.140,KR,FP_01062,-0.02,13.9,1.0,3.4,False,0,0,,0
A000850,U2676,2026-04-13T16:00:00+09:00,211.42.130.217,KR,FP_91032,0.071,25.3,0.89,2.1,False,0,0,,0
A000021,U3873,2026-04-06T15:00:00+09:00,211.248.246.109,KR,FP_52566,0.075,16.5,1.2,5.1,False,0,0,,0
A000020,U4564,2026-04-15T12:00:00+09:00,211.38.226.50,KR,FP_06631,0.014,9.8,1.09,5.2,False,0,0,,0
A000777,U0528,2026-04-30T11:00:00+09:00,211.78.169.200,KR,FP_49981,0.064,29.5,0.87,4.3,False,0,0,,0
A000132,U5462,2026-04-03T18:00:00+09:00,211.72.179.158,KR,FP_85991,0.034,10.5,0.8,0,False,0,0,,0
A000337,U7737,2026-04-29T12:00:00+09:00,211.61.195.152,KR,FP_54147,0.143,26.5,1.09,7.5,False,0,0,,0
A000755,U8408,2026-04-21T14:00:00+09:00,211.159.74.75,KR,FP_61542,0.033,28.5,0.98,5.5,False,0,0,,0
A000780,U6040,2026-04-17T09:00:00+09:00,211.87.167.210,KR,FP_51263,0.063,24.0,0.8,3.7,False,0,0,,0
A000548,U4553,2026-04-09T11:00:00+09:00,211.143.140.131,KR,FP_01862,0.046,6.4,1.28,0.6,False,0,0,,0
A000896,U8907,2026-04-04T09:00:00+09:00,211.22.52.151,KR,FP_13444,-0.045,18.6,1.28,13.6,False,0,0,,0
A000586,U9400,2026-04-29T09:00:00+09:00,211.213.22.20,KR,FP_61690,0.044,8.2,0.82,7.3,False,0,0,,0
A000226,U2528,2026-04-24T15:00:00+09:00,211.162.184.54,KR,FP_11996,0.093,20.3,0.9,8.1,False,0,0,,0
A000965,U8116,2026-04-05T12:00:00+09:00,211.79.154.159,KR,FP_94260,0.634,131.5,1.96,106.1,True,1,80,mouse_jitter=132ms|key_burst=1.96|rdp_latency=106ms|device_drift=0.63|immig_overseas,1
A000458,U4829,2026-04-18T16:00:00+09:00,211.97.95.178,KR,FP_42426,0.046,12.0,1.22,0,False,0,0,,0
A000315,U7780,2026-04-19T12:00:00+09:00,211.243.153.40,KR,FP_51748,0.115,10.9,0.8,4.9,False,0,0,,0
A000871,U0853,2026-04-22T14:00:00+09:00,211.219.4.222,KR,FP_62940,0.036,31.2,1.01,1.2,False,0,0,,0
A000347,U2248,2026-04-14T10:00:00+09:00,211.60.144.58,KR,FP_13929,-0.019,20.2,1.07,0,False,0,0,,0
A000657,U3873,2026-04-28T16:00:00+09:00,211.198.4.201,KR,FP_33494,0.013,42.3,1.01,0.8,False,0,0,,0
A000497,U6458,2026-04-20T18:00:00+09:00,211.19.55.231,KR,FP_59887,0.057,17.4,1.24,4.8,False,0,0,,0
A000634,U8857,2026-04-18T09:00:00+09:00,211.16.220.60,KR,FP_50284,-0.043,26.0,0.95,5.5,False,0,0,,0
A000055,U6150,2026-04-13T12:00:00+09:00,211.38.124.52,KR,FP_91383,0.064,5,0.92,3.5,False,0,0,,0
A000934,U1921,2026-04-11T14:00:00+09:00,211.247.2.81,KR,FP_68387,0.511,78.8,1.88,99.6,True,1,70,mouse_jitter=79ms|key_burst=1.88|rdp_latency=100ms|immig_overseas,1
A000408,U7070,2026-04-17T15:00:00+09:00,211.189.22.219,KR,FP_30080,0.103,15.7,1.02,0.4,False,0,0,,0
A000695,U7075,2026-04-14T16:00:00+09:00,211.148.18.249,KR,FP_52387,-0.017,21.2,0.8,0.1,False,0,0,,0
A000452,U4050,2026-04-24T09:00:00+09:00,211.101.235.48,KR,FP_68307,0.033,14.1,0.8,13.2,False,0,0,,0
A000400,U3652,2026-04-17T15:00:00+09:00,211.180.176.249,KR,FP_63192,0.054,19.3,1.16,1.4,False,0,0,,0
A000638,U0441,2026-04-25T14:00:00+09:00,211.194.49.219,KR,FP_45239,0.101,19.5,1.14,6.3,False,0,0,,0
A000720,U6087,2026-04-10T14:00:00+09:00,211.155.150.248,KR,FP_03668,0.057,14.6,0.95,4.2,False,0,0,,0
A000267,U9955,2026-04-10T09:00:00+09:00,211.154.105.96,KR,FP_98022,-0.006,29.1,1.07,0,False,0,0,,0
A000996,U4245,2026-04-09T09:00:00+09:00,203.0.166.190,OVERSEAS,FP_45840,0.096,27.5,1.06,6.3,True,1,90,ip_overseas|immig_overseas,1
A000575,U7799,2026-04-23T11:00:00+09:00,211.105.73.138,KR,FP_68563,0.015,22.3,1.14,11.8,False,0,0,,0
A000062,U7754,2026-04-18T17:00:00+09:00,211.176.217.169,KR,FP_46113,0.038,12.4,1.0,7.5,False,0,0,,0
A000866,U6730,2026-04-04T16:00:00+09:00,211.3.79.128,KR,FP_29635,0.002,21.8,0.8,12.9,False,0,0,,0
A000220,U5428,2026-04-19T10:00:00+09:00,211.21.117.108,KR,FP_90740,0.093,12.6,1.08,5.6,False,0,0,,0
A000736,U2289,2026-04-24T17:00:00+09:00,211.143.221.107,KR,FP_80013,-0.04,19.5,1.36,0,False,0,0,,0
A000274,U5681,2026-04-17T17:00:00+09:00,211.132.85.190,KR,FP_16638,0.05,5,0.99,2.5,False,0,0,,0
A000297,U0917,2026-04-25T12:00:00+09:00,211.198.181.88,KR,FP_23082,0.054,28.7,0.99,0.3,False,0,0,,0
A000029,U6940,2026-04-27T13:00:00+09:00,211.22.1.170,KR,FP_17147,0.025,14.1,0.99,0,False,0,0,,0
A000717,U6469,2026-04-28T13:00:00+09:00,211.255.216.225,KR,FP_90311,0.103,15.1,1.37,3.4,False,0,0,,0
A000421,U9420,2026-04-09T16:00:00+09:00,211.193.247.124,KR,FP_99284,0.004,34.6,0.82,0,False,0,0,,0
A000615,U5918,2026-04-14T14:00:00+09:00,211.24.148.149,KR,FP_69418,0.037,16.9,1.1,11.6,False,0,0,,0
A000768,U6179,2026-04-19T11:00:00+09:00,211.191.130.43,KR,FP_17607,0.05,11.6,0.86,4.6,False,0,0,,0
A000673,U5908,2026-04-30T15:00:00+09:00,211.144.134.135,KR,FP_67761,0.009,39.5,0.8,19.8,False,0,0,,0
A000131,U5483,2026-04-03T14:00:00+09:00,211.48.197.145,KR,FP_33030,0.038,5.6,1.34,0,False,0,0,,0
A000407,U1578,2026-04-06T16:00:00+09:00,211.19.60.47,KR,FP_63209,-0.008,5,0.99,4.9,False,0,0,,0
A000800,U3991,2026-04-20T10:00:00+09:00,211.30.70.191,KR,FP_65370,0.042,25.5,1.02,6.3,False,0,0,,0
A000116,U2348,2026-04-19T15:00:00+09:00,211.35.72.15,KR,FP_12027,0.049,13.0,0.84,7.2,False,0,0,,0
A000815,U5643,2026-04-27T11:00:00+09:00,211.137.107.203,KR,FP_91621,-0.003,47.5,1.0,4.7,False,0,0,,0
A000475,U8232,2026-04-23T12:00:00+09:00,211.78.25.201,KR,FP_58408,0.051,6.9,1.18,7.9,False,0,0,,0
A000836,U6922,2026-04-22T16:00:00+09:00,211.178.200.200,KR,FP_09415,0.01,18.6,0.96,1.9,False,0,0,,0
A000971,U2121,2026-04-23T14:00:00+09:00,172.217.243.165,OVERSEAS,FP_05889,0.13,23.0,1.03,12.3,True,1,90,ip_overseas|immig_overseas,1
A000435,U5753,2026-04-28T18:00:00+09:00,211.101.89.145,KR,FP_46545,0.023,30.6,1.03,0,False,0,0,,0
A000253,U1426,2026-04-15T10:00:00+09:00,211.121.107.179,KR,FP_93160,0.009,13.2,0.8,0,False,0,0,,0
A000333,U2293,2026-04-24T09:00:00+09:00,211.254.151.132,KR,FP_54863,-0.017,29.2,0.8,0,False,0,0,,0
A000457,U7188,2026-04-24T12:00:00+09:00,211.10.193.183,KR,FP_94949,0.121,36.0,0.8,5.5,False,0,0,,0
A000429,U0194,2026-04-22T12:00:00+09:00,211.194.51.166,KR,FP_47396,0.021,15.0,0.86,3.9,False,0,0,,0
A000796,U5182,2026-04-01T15:00:00+09:00,211.108.234.112,KR,FP_08653,0.028,13.2,0.96,3.9,False,0,0,,0
A000115,U9122,2026-04-01T18:00:00+09:00,211.136.14.92,KR,FP_35819,0.037,11.8,0.99,5.5,False,0,0,,0
A000224,U9759,2026-04-13T14:00:00+09:00,211.15.139.230,KR,FP_64305,0.059,32.6,0.91,7.3,False,0,0,,0
A000781,U1127,2026-04-13T12:00:00+09:00,211.66.105.158,KR,FP_56650,0.081,6.5,1.14,10.5,False,0,0,,0
A000869,U7853,2026-04-22T13:00:00+09:00,211.60.215.250,KR,FP_72106,-0.026,20.4,1.23,11.0,False,0,0,,0
A000492,U6738,2026-04-10T16:00:00+09:00,211.140.77.96,KR,FP_13995,0.058,21.7,1.28,4.4,False,0,0,,0
A000556,U4642,2026-04-09T12:00:00+09:00,211.17.12.47,KR,FP_07456,0.118,14.5,1.25,0,False,0,0,,0
A000365,U0796,2026-04-18T15:00:00+09:00,211.247.90.88,KR,FP_95748,0.059,15.7,0.85,0,False,0,0,,0
A000774,U9618,2026-04-26T17:00:00+09:00,211.239.236.174,KR,FP_11256,0.038,26.0,1.04,0,False,0,0,,0
A000401,U3769,2026-04-03T17:00:00+09:00,211.143.108.76,KR,FP_24499,0.087,31.3,1.12,0,False,0,0,,0
A000732,U0306,2026-04-09T17:00:00+09:00,211.51.126.64,KR,FP_39927,0.001,15.5,1.13,0.2,False,0,0,,0
A000501,U7450,2026-04-03T13:00:00+09:00,211.165.83.63,KR,FP_11953,0.091,27.2,0.84,9.6,False,0,0,,0
A000701,U5850,2026-04-22T11:00:00+09:00,211.89.16.32,KR,FP_44268,-0.013,25.9,1.1,7.4,False,0,0,,0
A000299,U3585,2026-04-01T17:00:00+09:00,211.244.0.169,KR,FP_80496,0.058,25.0,0.91,0,False,0,0,,0
A000785,U3006,2026-04-23T18:00:00+09:00,211.48.201.22,KR,FP_31418,0.072,16.1,1.18,0.8,False,0,0,,0
A000307,U9471,2026-04-21T12:00:00+09:00,211.83.231.37,KR,FP_04380,0.038,28.4,1.07,4.4,False,0,0,,0
A000917,U8768,2026-04-29T16:00:00+09:00,211.55.43.92,KR,FP_95916,0.593,132.3,2.28,100.5,True,1,70,mouse_jitter=132ms|key_burst=2.28|rdp_latency=100ms|immig_overseas,1
A000543,U3879,2026-04-23T17:00:00+09:00,211.137.210.187,KR,FP_04386,0.114,18.2,0.97,2.6,False,0,0,,0
A000955,U9761,2026-04-16T10:00:00+09:00,211.138.10.75,KR,FP_53782,0.81,99.9,1.25,74.1,True,1,70,mouse_jitter=100ms|rdp_latency=74ms|device_drift=0.81|immig_overseas,1
A000357,U6306,2026-04-05T17:00:00+09:00,211.27.5.80,KR,FP_66266,0.107,5,1.05,3.6,False,0,0,,0
A000653,U6389,2026-04-26T12:00:00+09:00,211.216.111.73,KR,FP_14001,0.11,43.6,0.86,6.4,False,0,0,,0
A000240,U2322,2026-04-12T13:00:00+09:00,211.175.233.105,KR,FP_68304,-0.007,21.2,0.8,7.9,False,0,0,,0
A000597,U1032,2026-04-01T12:00:00+09:00,211.171.210.175,KR,FP_85952,0.023,12.9,0.8,0.7,False,0,0,,0
A000646,U8729,2026-04-26T18:00:00+09:00,211.222.30.102,KR,FP_47747,0.014,21.7,0.99,0,False,0,0,,0
A000389,U8993,2026-04-15T17:00:00+09:00,211.37.148.34,KR,FP_32859,0.116,29.3,0.82,5.4,False,0,0,,0
A000628,U7794,2026-04-22T14:00:00+09:00,211.91.6.251,KR,FP_88093,0.092,26.6,0.95,3.2,False,0,0,,0
A000809,U0211,2026-04-28T17:00:00+09:00,211.191.251.207,KR,FP_54503,0.173,10.3,0.84,9.1,False,0,0,,0
A000911,U1596,2026-04-11T15:00:00+09:00,211.51.76.12,KR,FP_76963,0.335,95.6,1.89,47.5,True,1,55,mouse_jitter=96ms|key_burst=1.89|immig_overseas,1
A000725,U5061,2026-04-18T10:00:00+09:00,211.43.98.27,KR,FP_74744,-0.033,17.7,0.96,5.0,False,0,0,,0
A000813,U1913,2026-04-25T10:00:00+09:00,211.196.203.41,KR,FP_67966,0.136,9.0,1.11,9.6,False,0,0,,0
A000213,U5531,2026-04-09T16:00:00+09:00,211.251.235.86,KR,FP_96046,0.058,14.2,0.96,0,False,0,0,,0
A000625,U1759,2026-04-06T14:00:00+09:00,211.194.217.109,KR,FP_67404,0.053,24.8,1.1,4.8,False,0,0,,0
A000718,U2365,2026-04-17T11:00:00+09:00,211.248.234.66,KR,FP_92344,-0.011,19.0,0.92,0,False,0,0,,0
A000502,U6293,2026-04-24T17:00:00+09:00,211.81.193.194,KR,FP_05755,0.063,5,0.8,2.1,False,0,0,,0
A000068,U7254,2026-04-10T18:00:00+09:00,211.219.156.30,KR,FP_79906,0.072,18.9,1.02,0,False,0,0,,0
A000444,U2552,2026-04-10T09:00:00+09:00,211.0.69.176,KR,FP_37587,0.044,20.2,1.43,0,False,0,0,,0
A000003,U1585,2026-04-12T14:00:00+09:00,211.135.22.235,KR,FP_70285,0.13,36.0,1.15,7.0,False,0,0,,0
A000219,U0520,2026-04-03T15:00:00+09:00,211.194.193.243,KR,FP_07356,-0.001,8.2,1.34,9.8,False,0,0,,0
A000528,U7630,2026-04-19T11:00:00+09:00,211.47.239.49,KR,FP_59715,0.023,33.4,1.02,0,False,0,0,,0
A000090,U4184,2026-04-22T09:00:00+09:00,211.238.147.80,KR,FP_09682,0.007,23.3,0.8,1.3,False,0,0,,0
A000650,U0692,2026-04-24T16:00:00+09:00,211.10.28.42,KR,FP_41145,-0.031,8.0,1.17,2.0,False,0,0,,0
A000203,U4740,2026-04-08T18:00:00+09:00,211.163.164.121,KR,FP_39553,0.154,5,0.8,4.3,False,0,0,,0
A000134,U3510,2026-04-11T16:00:00+09:00,211.98.115.70,KR,FP_20309,0.135,29.0,1.28,10.1,False,0,0,,0
A000289,U2849,2026-04-01T15:00:00+09:00,211.231.127.48,KR,FP_60561,0.121,30.6,1.05,6.2,False,0,0,,0
A000508,U9748,2026-04-19T17:00:00+09:00,211.90.233.184,KR,FP_04698,0.085,24.7,0.87,8.6,False,0,0,,0
A000191,U3872,2026-04-02T10:00:00+09:00,211.238.157.81,KR,FP_53139,0.006,5,1.26,0,False,0,0,,0
A000496,U8028,2026-04-23T14:00:00+09:00,211.234.126.218,KR,FP_53067,0.061,6.5,1.14,0,False,0,0,,0
A000947,U8645,2026-04-17T14:00:00+09:00,211.159.232.78,KR,FP_66128,0.702,101.5,2.07,111.4,True,1,80,mouse_jitter=101ms|key_burst=2.07|rdp_latency=111ms|device_drift=0.70|immig_overseas,1
A000906,U8642,2026-04-23T13:00:00+09:00,211.240.210.172,KR,FP_58193,0.771,175.1,2.61,147.0,True,1,80,mouse_jitter=175ms|key_burst=2.61|rdp_latency=147ms|device_drift=0.77|immig_overseas,1
A000271,U6591,2026-04-03T17:00:00+09:00,211.78.142.42,KR,FP_40621,0.149,30.7,1.11,4.5,False,0,0,,0
A000200,U6949,2026-04-18T15:00:00+09:00,211.117.126.235,KR,FP_45372,0.068,25.3,1.24,0,False,0,0,,0
A000689,U7372,2026-04-20T13:00:00+09:00,211.174.95.108,KR,FP_24260,0.175,33.4,0.98,12.5,False,0,0,,0
A000225,U9599,2026-04-22T15:00:00+09:00,211.43.151.126,KR,FP_93469,0.085,23.5,0.8,11.0,False,0,0,,0
A000385,U1418,2026-04-10T16:00:00+09:00,211.195.202.15,KR,FP_62127,0.07,25.9,0.99,0,False,0,0,,0
A000600,U2515,2026-04-06T12:00:00+09:00,211.59.21.162,KR,FP_75305,0.077,25.5,1.1,10.9,False,0,0,,0
A000746,U3679,2026-04-02T13:00:00+09:00,211.215.229.161,KR,FP_00677,0.015,25.7,1.26,0,False,0,0,,0
A000251,U8116,2026-04-18T17:00:00+09:00,211.57.58.137,KR,FP_71187,0.071,11.4,1.03,3.7,False,0,0,,0
A000008,U8180,2026-04-13T16:00:00+09:00,211.73.135.71,KR,FP_32326,0.048,7.6,1.0,0,False,0,0,,0
A000642,U4908,2026-04-12T15:00:00+09:00,211.103.254.38,KR,FP_70233,0.059,27.7,0.92,11.2,False,0,0,,0
A000649,U6915,2026-04-21T09:00:00+09:00,211.103.81.139,KR,FP_17883,0.137,23.2,0.96,11.2,False,0,0,,0
A000036,U7120,2026-04-12T14:00:00+09:00,211.223.59.197,KR,FP_75575,0.056,22.8,0.8,7.4,False,0,0,,0
A000641,U5283,2026-04-19T10:00:00+09:00,211.250.51.105,KR,FP_44036,-0.041,20.4,0.94,2.4,False,0,0,,0
A000676,U2426,2026-04-04T14:00:00+09:00,211.47.104.145,KR,FP_23679,0.092,5.7,1.11,0,False,0,0,,0
A000571,U1048,2026-04-27T10:00:00+09:00,211.58.254.112,KR,FP_08272,0.068,10.1,1.21,0,False,0,0,,0
A000194,U1012,2026-04-27T17:00:00+09:00,211.103.76.84,KR,FP_43008,0.083,11.4,0.87,0,False,0,0,,0
A000325,U3289,2026-04-27T09:00:00+09:00,211.127.16.233,KR,FP_06627,0.118,12.3,0.94,14.2,False,0,0,,0
A000759,U5432,2026-04-26T15:00:00+09:00,211.105.204.94,KR,FP_00882,0.037,23.0,1.1,5.5,False,0,0,,0
A000722,U9390,2026-04-10T18:00:00+09:00,211.231.172.193,KR,FP_62290,0.098,5,1.07,7.0,False,0,0,,0
A000102,U5943,2026-04-04T14:00:00+09:00,211.183.31.203,KR,FP_36161,0.059,24.7,1.13,0.5,False,0,0,,0
A000443,U8577,2026-04-21T17:00:00+09:00,211.158.177.246,KR,FP_70736,0.053,24.3,0.93,9.8,False,0,0,,0
A000039,U2852,2026-04-20T18:00:00+09:00,211.154.207.0,KR,FP_39830,0.038,30.3,0.8,1.5,False,0,0,,0
A000973,U6133,2026-04-20T09:00:00+09:00,203.0.129.251,OVERSEAS,FP_91584,0.025,21.7,0.83,0.2,True,1,90,ip_overseas|immig_overseas,1
A000704,U5926,2026-04-06T13:00:00+09:00,211.226.255.50,KR,FP_20224,0.023,12.8,1.25,12.4,False,0,0,,0
A000753,U9631,2026-04-07T10:00:00+09:00,211.52.6.34,KR,FP_77711,0.058,13.6,0.8,1.8,False,0,0,,0
A000870,U6552,2026-04-17T15:00:00+09:00,211.67.56.55,KR,FP_02773,0.082,26.5,1.3,5.7,False,0,0,,0
A000688,U2942,2026-04-26T11:00:00+09:00,211.201.23.42,KR,FP_54559,0.08,14.1,0.81,2.1,False,0,0,,0
A000525,U4642,2026-04-19T12:00:00+09:00,211.87.36.159,KR,FP_80382,0.099,12.2,1.05,5.4,False,0,0,,0
A000865,U0085,2026-04-12T11:00:00+09:00,211.205.181.4,KR,FP_13283,0.02,22.8,0.8,3.1,False,0,0,,0
A000757,U1121,2026-04-11T12:00:00+09:00,211.243.239.169,KR,FP_75814,0.009,16.4,0.95,9.2,False,0,0,,0
A000282,U0158,2026-04-11T09:00:00+09:00,211.192.157.53,KR,FP_26896,0.014,18.6,0.93,5.1,False,0,0,,0
A000343,U2193,2026-04-11T16:00:00+09:00,211.183.96.84,KR,FP_52874,0.085,20.9,1.14,4.7,False,0,0,,0
A000519,U1423,2026-04-16T12:00:00+09:00,211.190.231.154,KR,FP_28330,0.019,19.0,0.96,6.0,False,0,0,,0
A000160,U9420,2026-04-03T11:00:00+09:00,211.162.37.230,KR,FP_61058,0.03,11.7,1.25,0,False,0,0,,0
A000334,U3112,2026-04-11T12:00:00+09:00,211.243.183.153,KR,FP_22281,0.105,5,1.04,7.1,False,0,0,,0
A000076,U8118,2026-04-10T15:00:00+09:00,211.18.232.45,KR,FP_41225,0.05,25.0,1.06,0,False,0,0,,0
A000227,U2171,2026-04-03T11:00:00+09:00,211.220.229.208,KR,FP_13539,0.096,21.5,1.23,8.7,False,0,0,,0
A000080,U2523,2026-04-16T13:00:00+09:00,211.139.212.247,KR,FP_61895,0.052,32.6,0.8,12.5,False,0,0,,0
A000888,U5825,2026-04-08T13:00:00+09:00,211.90.131.8,KR,FP_70437,-0.005,5,1.25,2.5,False,0,0,,0
A000119,U9718,2026-04-16T17:00:00+09:00,211.157.23.112,KR,FP_51808,0.067,19.7,1.14,16.6,False,0,0,,0
A000684,U3054,2026-04-14T15:00:00+09:00,211.47.20.174,KR,FP_60756,0.018,7.1,0.9,0,False,0,0,,0
A000909,U5497,2026-04-01T12:00:00+09:00,211.144.83.54,KR,FP_08562,0.708,118.4,1.93,136.1,True,1,80,mouse_jitter=118ms|key_burst=1.93|rdp_latency=136ms|device_drift=0.71|immig_overseas,1
A000140,U3638,2026-04-27T16:00:00+09:00,211.178.13.212,KR,FP_06981,0.011,25.9,0.94,6.4,False,0,0,,0
A000088,U4907,2026-04-29T09:00:00+09:00,211.23.166.28,KR,FP_38453,0.017,28.2,1.01,10.1,False,0,0,,0
A000910,U0736,2026-04-19T16:00:00+09:00,211.23.24.161,KR,FP_12218,0.255,125.3,2.64,104.3,True,1,70,mouse_jitter=125ms|key_burst=2.64|rdp_latency=104ms|immig_overseas,1
A000827,U2793,2026-04-25T10:00:00+09:00,211.54.222.14,KR,FP_21003,0.09,16.2,0.88,7.7,False,0,0,,0
A000442,U8857,2026-04-30T13:00:00+09:00,211.227.69.90,KR,FP_77442,-0.008,11.9,0.83,0.1,False,0,0,,0
A000905,U1737,2026-04-22T18:00:00+09:00,211.37.244.80,KR,FP_03957,0.775,95.0,2.73,131.6,True,1,80,mouse_jitter=95ms|key_burst=2.73|rdp_latency=132ms|device_drift=0.78|immig_overseas,1
A000122,U9434,2026-04-14T18:00:00+09:00,211.207.213.148,KR,FP_15097,-0.058,34.6,1.23,15.7,False,0,0,,0
A000723,U7552,2026-04-25T16:00:00+09:00,211.229.76.166,KR,FP_11707,0.073,5.9,0.88,7.0,False,0,0,,0
A000733,U2333,2026-04-12T17:00:00+09:00,211.86.125.216,KR,FP_72765,0.048,20.1,0.8,7.1,False,0,0,,0
A000112,U6106,2026-04-26T11:00:00+09:00,211.30.168.62,KR,FP_53846,0.005,31.8,1.0,0,False,0,0,,0
A000302,U7983,2026-04-21T14:00:00+09:00,211.89.182.114,KR,FP_87233,0.024,16.7,0.89,12.2,False,0,0,,0
A000840,U5546,2026-04-19T15:00:00+09:00,211.76.206.125,KR,FP_04456,0.087,26.8,0.91,11.4,False,0,0,,0
A000903,U3594,2026-04-23T10:00:00+09:00,211.120.185.1,KR,FP_26645,0.536,157.8,2.64,189.3,True,1,70,mouse_jitter=158ms|key_burst=2.64|rdp_latency=189ms|immig_overseas,1
A000533,U7133,2026-04-19T14:00:00+09:00,211.120.88.39,KR,FP_96911,0.109,14.5,0.8,5.6,False,0,0,,0
A000968,U4509,2026-04-13T15:00:00+09:00,211.54.237.213,KR,FP_55684,0.564,155.3,2.39,111.9,True,1,70,mouse_jitter=155ms|key_burst=2.39|rdp_latency=112ms|immig_overseas,1
A000749,U8515,2026-04-26T12:00:00+09:00,211.37.224.48,KR,FP_81966,0.026,21.7,1.44,3.2,False,0,0,,0
A000819,U3847,2026-04-16T16:00:00+09:00,211.51.4.31,KR,FP_34876,0.05,18.8,0.8,0,False,0,0,,0
A000584,U2785,2026-04-19T17:00:00+09:00,211.117.44.210,KR,FP_68390,-0.115,22.2,0.8,0,False,0,0,,0
A000288,U3523,2026-04-27T14:00:00+09:00,211.75.46.127,KR,FP_46628,0.037,21.9,0.89,13.8,False,0,0,,0
A000208,U3083,2026-04-26T18:00:00+09:00,211.111.245.106,KR,FP_43643,0.014,40.7,1.03,8.2,False,0,0,,0
A000843,U7106,2026-04-10T18:00:00+09:00,211.64.50.166,KR,FP_08323,0.028,5,0.8,3.8,False,0,0,,0
A000026,U9225,2026-04-04T10:00:00+09:00,211.109.135.67,KR,FP_45746,0.125,6.0,0.92,7.1,False,0,0,,0
A000500,U8953,2026-04-05T15:00:00+09:00,211.211.165.230,KR,FP_03266,0.079,32.0,0.97,1.7,False,0,0,,0
A000006,U2804,2026-04-18T12:00:00+09:00,211.83.236.194,KR,FP_35383,0.121,19.1,0.8,2.3,False,0,0,,0
A000986,U6012,2026-04-25T17:00:00+09:00,8.8.248.143,OVERSEAS,FP_41794,0.031,8.8,1.41,8.6,True,1,90,ip_overseas|immig_overseas,1
A000944,U8808,2026-04-01T09:00:00+09:00,211.132.22.56,KR,FP_06292,0.882,129.1,2.65,168.1,True,1,80,mouse_jitter=129ms|key_burst=2.65|rdp_latency=168ms|device_drift=0.88|immig_overseas,1
A000552,U8725,2026-04-08T15:00:00+09:00,211.199.242.134,KR,FP_19026,-0.002,18.0,0.91,13.7,False,0,0,,0
A000040,U7619,2026-04-15T16:00:00+09:00,211.109.242.86,KR,FP_86357,0.102,26.1,0.88,1.6,False,0,0,,0
A000612,U2035,2026-04-21T13:00:00+09:00,211.213.91.251,KR,FP_90157,0.043,18.1,1.02,0,False,0,0,,0
A000028,U4617,2026-04-20T12:00:00+09:00,211.175.104.135,KR,FP_66245,-0.058,21.6,1.05,3.2,False,0,0,,0
A000172,U1947,2026-04-05T10:00:00+09:00,211.201.191.173,KR,FP_73117,0.128,13.7,1.08,10.7,False,0,0,,0
A000772,U4097,2026-04-10T13:00:00+09:00,211.97.70.133,KR,FP_01119,0.055,11.9,0.8,18.9,False,0,0,,0
A000820,U1587,2026-04-07T17:00:00+09:00,211.3.192.136,KR,FP_63692,0.005,21.5,0.83,7.1,False,0,0,,0
A000565,U5572,2026-04-03T16:00:00+09:00,211.148.103.90,KR,FP_72677,0.098,22.4,1.11,12.2,False,0,0,,0
A000211,U3329,2026-04-12T14:00:00+09:00,211.211.23.113,KR,FP_97158,0.074,26.2,1.24,2.4,False,0,0,,0
A000098,U6243,2026-04-27T14:00:00+09:00,211.55.119.241,KR,FP_03281,-0.038,5,0.87,11.1,False,0,0,,0
A000144,U8190,2026-04-20T17:00:00+09:00,211.8.123.73,KR,FP_38178,-0.012,25.9,1.01,10.2,False,0,0,,0
A000285,U4277,2026-04-28T14:00:00+09:00,211.201.167.162,KR,FP_59344,0.047,23.9,1.1,13.3,False,0,0,,0
A000682,U2526,2026-04-04T13:00:00+09:00,211.251.221.158,KR,FP_89780,0.012,14.3,1.16,7.7,False,0,0,,0
A000829,U9842,2026-04-03T14:00:00+09:00,211.193.195.223,KR,FP_30588,0.054,24.9,1.07,6.1,False,0,0,,0
A000108,U1769,2026-04-16T16:00:00+09:00,211.37.41.164,KR,FP_79731,0.065,24.2,0.81,0.3,False,0,0,,0
A000771,U1281,2026-04-26T13:00:00+09:00,211.116.50.60,KR,FP_09352,0.01,29.7,0.85,11.5,False,0,0,,0
A000935,U3555,2026-04-01T14:00:00+09:00,211.70.112.42,KR,FP_95387,0.638,87.0,1.53,41.2,True,1,55,mouse_jitter=87ms|device_drift=0.64|immig_overseas,1
A000265,U2689,2026-04-15T14:00:00+09:00,211.109.77.210,KR,FP_80751,0.012,5,1.08,6.2,False,0,0,,0
A000295,U8232,2026-04-11T15:00:00+09:00,211.138.92.13,KR,FP_41796,0.04,18.6,1.06,1.2,False,0,0,,0
